ID;IDMARCA;NOME
4269;473;DOLPHIN 44
4270;474;184FS
4271;474;186MS
4272;474;196MS
4273;474;197FS
4274;474;204FS
4275;474;204FSX
4276;474;217 BLACKFIN
4278;474;224FS
4279;474;224FSC
4280;474;224FSX
4281;474;224FS
4282;474;244FS
4283;474;244FSX
4284;474;264FS
4285;474;264FSC
4286;474;264FSX
4287;474;M3
4288;474;M3-MSX
4289;474;M5
4290;474;M5-MSX
4291;474;214SS
4292;474;234SS
4293;474;268SS
4294;474;288SS
4295;474;328SS
4296;474;275SY
4297;474;295SY
4298;474;315SY
4299;474;335SY
4300;474;355SY
4301;474;415SY
4302;475;MONDO
4303;475;OUTBACK V
4304;475;MOJO
4305;475;MOBIUS LSV
4306;476;MOTOR DE BARCO
4307;477;200
4308;477;240
4309;477;310
4310;477;360
4311;477;380
4312;477;430
4313;477;550
4314;477;660
4315;477;TECNOFLEX 940
4316;477;CLASSE I
4317;477;CLASSE II
4318;477;CLASSE III
4319;478;20 UB CLASSIC
4320;478;21 SPORT CLASSIC
4321;478;26
4322;478;27
4323;479;29
4324;479;34
4325;479;37
4326;479;41
4327;480;115
4328;480;108
4329;480;92
4330;480;82
4331;480;74
4332;480;64
4333;480;62
4334;480;50.1 SD
4335;480;50.1 LA
4336;481;30 SPORTSTER
4337;481;30 SPORTSTER OB
4338;481;30 SPEEDSTER
4339;481;34 CLASSIC
4340;481;34 OPEN FISHERMAN
4341;481;40 ENFORCER
4342;481;45 OCEAN FISHERMAN
4343;481;45 CENTER CONSOLE
4344;482;I90 PLUS
4345;482;I95 PLATINUM
4346;482;230 CLASSIC
4347;482;230 PLUS
4348;482;235 PLATINUM
4350;482;255 PLATINUM CENTRO
4351;482;255 PLATINUM
4352;482;275 LIMITED
4353;482;290 LIMITED
4354;482;360 LIMITED
4355;482;275 PLATINUM
4356;482;290 FULL
4357;482;290 PLATINUM
4358;482;290 PLATINUM OPEN
4359;482;350 OPEN
4360;482;360 FULL
4361;482;360 PLATINUM
4423;485;SPIRIT
4424;485;TENDER
4425;485;NEPTUNE
4426;485;SEAMASTER
4427;485;CONTENDER
4428;485;RIVERRUNNER
4429;485;RIVERMASTER
4430;486;40M
4431;486;35M
4432;486;32M
4433;486;98
4434;486;88
4435;486;82
4436;486;72
4437;486;64
4438;486;60
4439;486;56
4440;486;52
4441;486;43
4442;486;V85-S
4443;486;V78
4444;486;V72
4445;486;V62-S
4446;486;V57
4447;486;V52
4448;486;V48
4449;486;V48 OPEN
4450;486;V45
4451;486;V42
4452;486;V39
4453;486;S72
4454;487;445
4455;487;520
4456;487;620
4457;487;700
4458;487;RAPOSO 520
4479;488;195
4480;488;170
4481;488;215
4482;489;Z COMANCHE
4483;489;Z100
4484;489;INTRACOASTAL
4485;489;REATA
4486;489;FISHERMAN
4487;489;ANGLER
4488;489;BAY
4489;489;SKIFF 168
4490;489;INTRACOASTAL Z211
4491;490;CATAMARA 26
4492;490;MONOCASCO 41
4493;490;CATAMARA 43
4494;491;BOWRIDER 1900
4495;491;BOWRIDER 1900 ES
4496;491;BOWRIDER 2000
4497;491;BOWRIDER 2100
4498;491;BOWRIDER 2100 RX
4499;491;BOWRIDER 2300
4500;491;BOWRIDER 2300 RX
4501;491;BOWRIDER 2500
4502;491;BOWRIDER 2700
4503;491;BOWRIDER 2700 ES
4504;491;BOWRIDER 3200
4505;491;CUDDY 2250
4506;491;CUDDY 2550
4507;491;CUDDY 3550
4508;491;24 FASDECK
4509;491;24 FASDECK RX
4510;491;27 FASDECK
4511;491;27 FASDECK RX
4512;491;28 EXPRESS
4513;491;30 EXPRESS
4514;491;32 EXPRESS
4515;491;38 EXPRESS
4516;491;35 SPORT COUPE
4517;491;42 SPORT COUPE
4518;491;46 SPORT COUPE
4519;491;53 SPORT COUPE
4521;492;28 HYDRA
4522;492;37 GEMINI
4523;492;40 ALTAIR
4524;492;40SC ANTARES
4525;492;42 POLARIS
4526;492;45 CANOPUS
4527;492;49 ELECTRA
4528;492;51 SIRIUS
4529;492;55 POLLUX
4530;492;62 SIGNUS
4531;492;82 PEGASUS
4532;492;120 PROCION
4533;493;122 MYTHOS
4534;493;ISEO
4535;493;AQUARIVA SUPER
4536;493;RIVARAMA SUPER
4537;493;RIVALE
4538;493;63 VIRTUS
4539;493;63 VERTIGO
4540;493;68 EGO SUPER
4541;493;86 DOMINO
4542;493;56 SPORTRIVA
4543;493;75 VENERE SUPER
4544;493;92 DUCHESSA
4545;494;505W
4546;494;505
4547;494;490 GOLDFISH
4548;494;490 OPEN
4549;494;440
4550;494;430 SILVER FISH
4551;494;430 OPEN
4552;494;415 OPEN
4553;494;430SB
4554;494;ASTRA
4555;494;RIB
4556;495;RM240
4557;495;RM270
4558;495;RM330
4559;495;RM370
4560;496;260
4561;496;290
4562;496;330
4563;496;335
4564;496;380
4565;496;410
4566;496;470
4567;496;500
4568;496;5000
4569;496;5500
4570;496;6000
4571;497;415
4572;497;315
4573;497;325
4574;497;310 OPEN
4575;497;320 SUNTOP
4576;497;365
4577;498;SR 14
4578;498;SR 10
4579;498;SR 8
4580;498;SR 6,3
4581;498;SR 5
4582;498;SR 4,2
4583;499;ZAPPHIRA 55
4584;499;13 SPEED BOAT
4585;500;ADVENTURE 215
4586;500;ADVENTURE 290 CRUISER
4587;500;FISHING 150
4588;500;FISHING 185
4589;500;FISHING 215
4590;500;FISHING 245
4591;500;ADVENTURE 250 CABIN
4592;500;FISHING 280 OPEN
4593;500;FISHING 280 CABIN
4594;500;FISHING 320 OPEN
4595;500;FISHING 320 CABIN
4596;500;FISHING 360 CABIN
4597;501;190 SPORT
4598;501;205 SPORT
4599;501;210 SLX
4600;501;210 SUN SPORT
4601;501;220 SUNDECK
4602;501;220 SUNDECK OB
4603;501;230 SLX
4604;501;240 SUNDECK
4605;501;240 SUNDECK OB
4606;501;240 SUN SPORT
4607;501;250 SLX
4608;501;260 SUNDECK
4609;501;270 SLX
4610;501;280 SUNDECK
4611;501;300 SUNDECK
4612;501;300 SLX
4613;501;350 SLX
4614;501;260 SUNDANCER
4615;501;265 SUNDANCER
4616;501;280 SUNDANCER
4617;501;305 SUNDANCER
4618;501;310 SUNDANCER
4619;501;330 SUNDANCER
4620;501;350 SUNDANCER
4621;501;355 SUNDANCER
4622;501;370 SUNDANCER
4623;501;370 VENTURE
4624;501;410 SUNDANCER
4625;501;450 SEDAN BRIDGE
4626;501;450 SUNDANCER
4627;501;470 SUNDANCER
4628;501;510 SUNDANCER
4629;501;510 FLY
4630;501;540 SUNDANCER
4631;502;ISLAND HOPPER 30
4632;502;SEA HAWK 36
4633;502;PRO 45
4634;502;PRO 51
4635;503;32 OPEN
4636;503;42V
4637;503;45 HT
4638;503;58 HT
4639;503;40 CUSTON
4640;503;48 FLY
4641;503;55 FLY
4642;503;72
4643;503;86 MY
4644;503;94
4645;504;C42
4646;504;C44
4647;504;C48
4648;504;C54 SPORTS COUPE
4649;504;C68
4650;504;FLY 40
4651;504;FLY 47
4652;504;FLY 54
4653;504;C32
4654;504;C35 SPORT COUPE
4655;504;C38
4656;505;50 CONVERTIBLE
4657;505;45 CONVERTIBLE
4658;505;42 CONVERTIBLE
4659;505;38 CONVERTIBLE
4660;505;36 CONVERTIBLE
4661;505;33 CONVERTIBLE
4662;505;50 T-SERIES
4663;505;45 T-SERIES
4664;505;43 SPORT BRIDGE
4665;505;38 SPORT BRIDGE
4666;505;33 SPORT COUPE
4667;505;39 MOTOR YACHT
4668;505;35 MOTOR YACHT
4669;506;680
4670;506;780
4671;506;95
4672;506;115
4673;506;4U
4674;507;LEGEND 28
4675;507;ATLANTIC 41
4676;507;ATLANTIC 43
4677;507;ATLANTIC 45
4678;507;ATLANTIC 53
4679;508;170
4680;508;250
4681;509;17
4682;509;230
4683;509;26
4684;510;FLORIPA 160
4685;510;FLORIPA 190
4686;510;315
4687;511;PORTOFINO 40
4688;511;SAN REMO
4689;511;MANHATTAN 73
4690;511;MANHATTAN 55
4691;511;MANHATTAN 63
4692;511;PREDATOR 84
4693;511;PREDATOR 68
4694;511;PREDATOR 53
4695;511;PREDATOR 80
4696;511;PREDATOR 60
4697;511;130 SPORT YACHT
4698;511;101 SPORT YACHT
4699;511;68 SPORT YACHT
4700;511;115 SPORT YACHT
4701;511;80 SPORT YACHT
4702;511;155 YACHT
4703;511;88 YACHT
4704;511;80 YACHT
4705;511;86 YACHT
4706;511;75 YACHT
4707;511;34 METRE YACHT
4708;511;40 METRE YACHT
4709;511;28 METRE YACHT
4710;512;V52
4711;512;CAT45
4712;512;V40
4713;512;V38
4714;512;V42 DAYCRUISER
4715;513;SC 350
4716;513;SC 550
4717;513;SA 350
4718;513;SA 550
4719;513;LAUNCH 242
4720;513;SUNSPORT 242
4721;59;MOTOR DE BARCO
4722;514;26
4723;514;28
4724;514;285 NOBLE
4725;514;29
4726;514;305
4727;514;32
4728;514;330
4729;514;MIAMI FISHING
4730;516;165
4731;516;175
4732;516;166
4733;516;172
4734;516;192
4735;516;CHARGER PICKLEFORK
4736;516;CHARGER STV
4737;517;MOTOR DE BARCO
4738;518;365
4739;518;345 HT
4740;518;345
4741;518;295
4742;518;I275
4743;518;260
4744;518;240 OPEN
4745;518;240 CAB
4746;518;200 CAB
4747;518;200 OPEN
4748;519;230 CLASSIC
4749;519;290 CLASSIC
4750;519;350 CLASSIC
4751;519;460 CLASSIC
4752;520;245
4753;520;260
4754;520;300
4755;520;315
4756;53;MOTOR DE BARCO
4757;522;210 COASTAL
4758;522;232 COASTAL
4759;522;252 COASTAL
4760;522;290 COASTAL
4761;522;340 COASTAL
4762;522;180 SPORTSMAN
4763;522;210 SPORTSMAN
4764;522;180 FISHERMAN
4765;522;210 FISHERMAN
4766;522;232 FISHERMAN
4767;522;252 FISHERMAN
4768;522;30 SPORT
4769;522;30 TOURNAMENT
4770;522;35 SPORT
4771;522;35 TOURNAMENT
4772;523;357 HT
4773;523;357 SC
4774;523;307
4775;525;MEDLINE 500
4776;525;MEDLINE 540
4777;525;MEDLINE 580
4778;525;N-ZO 600
4779;525;N-ZO 680
4780;525;N-ZO 700 CABIN
4781;525;N-ZO 760
4782;525;PRO CLASSIC 420
4783;525;PRO CLASSIC 500
4784;525;PRO CLASSIC 550
4785;525;PRO CLASSIC 650
4786;525;REC PRO 650
4787;525;PRO CLASSIC 750
4788;525;PRO TOURING 500
4789;525;PRO TOURING 550
4790;525;PRO RACING 500
4791;525;PRO RACING 550
4792;525;PRO OPEN 550
4793;525;PRO OPEN 650
4794;525;BAYRUNNER 310
4795;525;BAYRUNNER 340
4796;525;BAYRUNNER 420
4797;525;BAYRUNNER 500
4798;525;BAYRUNNER 550
4799;525;BAYRUNNER 650
4800;525;ZOOM SP 350 ALU
4801;525;ZOOM SP 400 ALU
4802;525;ZOOM SP 450 ALU
4803;525;CLASSIC MARK I ALU
4804;525;CLASSIC MARK I SOLID
4805;525;CLASSIC MARK II C SOLID
4806;525;CLASSIC MARK II ALU
4807;525;CLASSIC MARK II SOLID
4808;525;FUTURA MARK II C FR
4809;525;FUTURA MARK II C ALU
4810;525;FUTURA MARK II FR
4811;525;FUTURA MARK II ALU
4812;525;FUTURA MARK III FR
4813;525;FUTURA MARK III ALU
4814;525;YACHTLINE 340
4815;525;YACHTLINE 380
4816;525;YACHTLINE 420
4817;525;YACHTLINE 470
4818;525;ZOOM 200 ROLL UP
4819;525;ZOOM 260 ROLL UP
4820;525;ZOOM 230 AERO
4821;525;ZOOM 230 ROLL UP
4822;525;ZOOM 260 AERO
4823;525;ZOOM 260 SOLID
4824;525;ZOOM 310 SOLID
4825;525;CADET 200 ROLL UP
4826;525;CADET 240 ROLL UP
4827;525;CADET 240 AERO
4828;525;CADET 260 ROLL UP
4829;525;CADET 260 AERO
4830;525;CADET 260 SOLID
4831;525;CADET 285 SOLID
4832;525;CADET 310 SOLID
4833;525;CADET 340 SOLID
4834;525;CADET FASTROLLER 285
4835;525;CADET FASTROLLER 325
4836;525;CADET FASTROLLER 360
4837;525;CADET COMPACT 250 NEO
4838;525;CADET COMPACT 300 NEO
4839;525;CADET COMPACT 250
4840;525;CADET COMPACT 300
4841;525;CADET RIB 260 NEO
4842;525;CADET RIB 290 NEO
4843;525;CADET RIB 310 NEO
4844;525;CADET RIB 340 NEO
4845;525;CADET RIB 260
4846;525;CADET RIB 290
4847;525;CADET RIB 310
4848;525;CADET RIB 340
4849;526;42
4850;526;32
4851;526;HPE 25
4852;527;640 DC
4853;527;670 DC
4854;527;760 DC
4855;527;640 ST
4856;527;670 ST
4857;527;880 ST
4858;527;630 CC
4859;527;630 HT
4860;527;630 OC
4861;527;625 DC
4862;527;605 WA
4863;527;520 HT
4864;528;290 FLY
4865;528;325 HTS
4866;528;325 OPEN
4867;528;340 FLY
4868;528;350 HTC
4869;528;380 FLY
4870;528;385 HTS
4871;528;385 HTL
4872;528;385 OPEN
4873;528;390 HTC
4874;528;420 FLY
4875;528;430 HTC
4876;528;430 SKYDECK
4877;528;445 HTS
4878;528;550 FLY
4879;528;640 FLY
4880;528;700 RAPTOR
4881;528;700 SKYDECK
4882;528;780 CRYSTAL
4883;528;560 SKYDECK
4884;528;820 SKYDECK
4885;529;37M
4886;529;40M
4887;529;42M
4888;529;44M
4889;529;45M
4890;529;47M
4891;529;50M
4892;529;51M
4893;529;55M
4894;529;65M
4895;530;160
4896;530;TR 21
4897;530;195
4898;530;235
4899;530;TR 16 SPORT
4900;530;TR 16
4901;531;58
4902;531;60
4903;531;70
4904;531;80
4905;531;82
4906;531;SINGLE DECK
4907;531;DOUBLE DECK
4908;531;ULTIMATE
4909;531;60 POWER
4910;531;70 POWER
4911;531;90 POWER
4912;531;75 SPORTFISH
4913;531;210 POWER TRIMARAN
4965;170;ZXI 750
4967;170;ZXI 900
